yyyymmdd,area,sex,frequency,tot_person,num_risk_age
20140228,경기,2,3.0,6086792.0,1332725.0
20140228,경남,1,2.0,1678953.0,670687.0
20140228,경남,2,2.0,1655459.0,467778.0
20140228,경북,1,2.0,1355173.0,600327.0
20140228,경북,2,0.0,1342133.0,456648.0
20140228,광주,1,1.0,730342.0,257735.0
20140228,광주,2,0.0,742985.0,169514.0
20140228,대구,1,1.0,1245343.0,495735.0
20140228,대구,2,2.0,1255435.0,332340.0
20140228,대전,1,0.0,768055.0,279915.0
20140228,대전,2,1.0,766280.0,174288.0
20140228,부산,1,1.0,1746523.0,757413.0
20140228,부산,2,0.0,1780916.0,540401.0
20140228,서울,1,2.0,5006461.0,1952944.0
20140228,서울,2,1.0,5137712.0,1321173.0
20140228,세종,1,0.0,128042.0,50350.0
20140228,세종,2,0.0,123846.0,35612.0
20140228,울산,1,2.0,596084.0,220795.0
20140228,울산,2,0.0,561543.0,118277.0
20140228,인천,1,0.0,1450948.0,550183.0
20140228,인천,2,1.0,1433876.0,327895.0
20140228,전남,1,2.0,951878.0,438482.0
20140228,전남,2,2.0,953320.0,351769.0
20140228,전북,1,1.0,932045.0,400928.0
20140228,전북,2,1.0,939222.0,306893.0
20140228,제주,1,0.0,298658.0,116631.0
20140228,제주,2,0.0,297255.0,81415.0
20140228,충남,1,0.0,1038876.0,427923.0
20140228,충남,2,1.0,1010874.0,310360.0
20140228,충북,1,0.0,793018.0,326611.0
20140228,충북,2,1.0,779905.0,227761.0
20140301,강원,1,1.0,775982.0,344761.0
20140301,강원,2,2.0,765069.0,251276.0
20140301,경기,1,3.0,6175104.0,2265237.0
20140301,경기,2,3.0,6091437.0,1340461.0
20140301,경남,1,3.0,1679110.0,673338.0
20140301,경남,2,1.0,1655978.0,470014.0
20140301,경북,1,1.0,1354872.0,602356.0
20140301,경북,2,4.0,1342297.0,458496.0
20140301,광주,1,2.0,729873.0,258437.0
20140301,광주,2,2.0,742617.0,170289.0
20140301,대구,1,0.0,1245256.0,497336.0
20140301,대구,2,1.0,1255618.0,334170.0
20140301,대전,1,0.0,768343.0,280958.0
20140301,대전,2,3.0,766611.0,175274.0
20140301,부산,1,1.0,1745079.0,758748.0
20140301,부산,2,3.0,1780433.0,542898.0
20140301,서울,1,5.0,5004714.0,1957132.0
20140301,서울,2,2.0,5137013.0,1326625.0
20140301,세종,1,0.0,129014.0,50792.0
20140301,세종,2,0.0,124700.0,35780.0
20140301,울산,1,1.0,596505.0,221671.0
20140301,울산,2,0.0,561740.0,119056.0
20140301,인천,1,2.0,1451704.0,552113.0
20140301,인천,2,1.0,1434876.0,329841.0
20140301,전남,1,2.0,952147.0,439787.0
20140301,전남,2,4.0,953713.0,352910.0
20140301,전북,1,1.0,931828.0,402060.0
20140301,전북,2,1.0,939311.0,307952.0
20140301,제주,1,1.0,299154.0,117072.0
20140301,제주,2,0.0,297787.0,81746.0
20140301,충남,1,1.0,1040224.0,429485.0
20140301,충남,2,4.0,1011716.0,311706.0
20140301,충북,1,2.0,792988.0,327814.0
20140301,충북,2,1.0,779926.0,228770.0
20140302,강원,1,0.0,775982.0,344761.0
20140302,강원,2,0.0,765069.0,251276.0
20140302,경기,1,6.0,6175104.0,2265237.0
20140302,경기,2,3.0,6091437.0,1340461.0
20140302,경남,1,1.0,1679110.0,673338.0
20140302,경남,2,2.0,1655978.0,470014.0
20140302,경북,1,1.0,1354872.0,602356.0
20140302,경북,2,0.0,1342297.0,458496.0
20140302,광주,1,1.0,729873.0,258437.0
20140302,광주,2,0.0,742617.0,170289.0
20140302,대구,1,1.0,1245256.0,497336.0
20140302,대구,2,1.0,1255618.0,334170.0
20140302,대전,1,1.0,768343.0,280958.0
20140302,대전,2,0.0,766611.0,175274.0
20140302,부산,1,2.0,1745079.0,758748.0
20140302,부산,2,1.0,1780433.0,542898.0
20140302,서울,1,1.0,5004714.0,1957132.0
20140302,서울,2,3.0,5137013.0,1326625.0
20140302,세종,1,0.0,129014.0,50792.0
20140302,세종,2,0.0,124700.0,35780.0
20140302,울산,1,0.0,596505.0,221671.0
20140302,울산,2,0.0,561740.0,119056.0
20140302,인천,1,1.0,1451704.0,552113.0
20140302,인천,2,0.0,1434876.0,329841.0
20140302,전남,1,0.0,952147.0,439787.0
20140302,전남,2,1.0,953713.0,352910.0
20140302,전북,1,1.0,931828.0,402060.0
20140302,전북,2,0.0,939311.0,307952.0
20140302,제주,1,0.0,299154.0,117072.0
20140302,제주,2,0.0,297787.0,81746.0
20140302,충남,1,3.0,1040224.0,429485.0
20140302,충남,2,0.0,1011716.0,311706.0
20140302,충북,1,3.0,792988.0,327814.0
20140302,충북,2,1.0,779926.0,228770.0
20140303,강원,1,1.0,775982.0,344761.0
20140303,강원,2,0.0,765069.0,251276.0
20140303,경기,1,3.0,6175104.0,2265237.0
20140303,경기,2,7.0,6091437.0,1340461.0
20140303,경남,1,2.0,1679110.0,673338.0
20140303,경남,2,3.0,1655978.0,470014.0
20140303,경북,1,2.0,1354872.0,602356.0
20140303,경북,2,2.0,1342297.0,458496.0
20140303,광주,1,1.0,729873.0,258437.0
20140303,광주,2,1.0,742617.0,170289.0
20140303,대구,1,0.0,1245256.0,497336.0
20140303,대구,2,4.0,1255618.0,334170.0
20140303,대전,1,1.0,768343.0,280958.0
20140303,대전,2,0.0,766611.0,175274.0
20140303,부산,1,2.0,1745079.0,758748.0
20140303,부산,2,2.0,1780433.0,542898.0
20140303,서울,1,8.0,5004714.0,1957132.0
20140303,서울,2,3.0,5137013.0,1326625.0
20140303,세종,1,0.0,129014.0,50792.0
20140303,세종,2,0.0,124700.0,35780.0
20140303,울산,1,0.0,596505.0,221671.0
20140303,울산,2,1.0,561740.0,119056.0
20140303,인천,1,5.0,1451704.0,552113.0
20140303,인천,2,1.0,1434876.0,329841.0
20140303,전남,1,3.0,952147.0,439787.0
20140303,전남,2,0.0,953713.0,352910.0
20140303,전북,1,1.0,931828.0,402060.0
20140303,전북,2,2.0,939311.0,307952.0
20140303,제주,1,1.0,299154.0,117072.0
20140303,제주,2,0.0,297787.0,81746.0
20140303,충남,1,2.0,1040224.0,429485.0
20140303,충남,2,1.0,1011716.0,311706.0
20140303,충북,1,1.0,792988.0,327814.0
20140303,충북,2,0.0,779926.0,228770.0
20140304,강원,1,4.0,775982.0,344761.0
20140304,강원,2,0.0,765069.0,251276.0
20140304,경기,1,6.0,6175104.0,2265237.0
20140304,경기,2,10.0,6091437.0,1340461.0
20140304,경남,1,2.0,1679110.0,673338.0
20140304,경남,2,1.0,1655978.0,470014.0
20140304,경북,1,0.0,1354872.0,602356.0
20140304,경북,2,3.0,1342297.0,458496.0
20140304,광주,1,1.0,729873.0,258437.0
20140304,광주,2,1.0,742617.0,170289.0
20140304,대구,1,2.0,1245256.0,497336.0
20140304,대구,2,0.0,1255618.0,334170.0
20140304,대전,1,1.0,768343.0,280958.0
20140304,대전,2,0.0,766611.0,175274.0
20140304,부산,1,2.0,1745079.0,758748.0
20140304,부산,2,2.0,1780433.0,542898.0
20140304,서울,1,6.0,5004714.0,1957132.0
20140304,서울,2,7.0,5137013.0,1326625.0
20140304,세종,1,0.0,129014.0,50792.0
20140304,세종,2,0.0,124700.0,35780.0
20140304,울산,1,0.0,596505.0,221671.0
20140304,울산,2,1.0,561740.0,119056.0
20140304,인천,1,0.0,1451704.0,552113.0
20140304,인천,2,0.0,1434876.0,329841.0
20140304,전남,1,1.0,952147.0,439787.0
20140304,전남,2,1.0,953713.0,352910.0
20140304,전북,1,1.0,931828.0,402060.0
20140304,전북,2,2.0,939311.0,307952.0
20140304,제주,1,0.0,299154.0,117072.0
20140304,제주,2,0.0,297787.0,81746.0
20140304,충남,1,0.0,1040224.0,429485.0
20140304,충남,2,2.0,1011716.0,311706.0
20140304,충북,1,2.0,792988.0,327814.0
20140304,충북,2,2.0,779926.0,228770.0
20140305,강원,1,0.0,775982.0,344761.0
20140305,강원,2,0.0,765069.0,251276.0
20140305,경기,1,9.0,6175104.0,2265237.0
20140305,경기,2,3.0,6091437.0,1340461.0
20140305,경남,1,3.0,1679110.0,673338.0
20140305,경남,2,2.0,1655978.0,470014.0
20140305,경북,1,1.0,1354872.0,602356.0
20140305,경북,2,1.0,1342297.0,458496.0
20140305,광주,1,0.0,729873.0,258437.0
20140305,광주,2,1.0,742617.0,170289.0
20140305,대구,1,3.0,1245256.0,497336.0
20140305,대구,2,4.0,1255618.0,334170.0
20140305,대전,1,2.0,768343.0,280958.0
20140305,대전,2,0.0,766611.0,175274.0
20140305,부산,1,0.0,1745079.0,758748.0
20140305,부산,2,2.0,1780433.0,542898.0
20140305,서울,1,6.0,5004714.0,1957132.0
20140305,서울,2,1.0,5137013.0,1326625.0
20140305,세종,1,0.0,129014.0,50792.0
20140305,세종,2,0.0,124700.0,35780.0
20140305,울산,1,1.0,596505.0,221671.0
20140305,울산,2,0.0,561740.0,119056.0
20140305,인천,1,0.0,1451704.0,552113.0
20140305,인천,2,1.0,1434876.0,329841.0
20140305,전남,1,2.0,952147.0,439787.0
20140305,전남,2,1.0,953713.0,352910.0
20140305,전북,1,1.0,931828.0,402060.0
20140305,전북,2,0.0,939311.0,307952.0
20140305,제주,1,0.0,299154.0,117072.0
20140305,제주,2,0.0,297787.0,81746.0
20140305,충남,1,0.0,1040224.0,429485.0
20140305,충남,2,0.0,1011716.0,311706.0
20140305,충북,1,0.0,792988.0,327814.0
20140305,충북,2,0.0,779926.0,228770.0
20140306,강원,1,0.0,775982.0,344761.0
20140306,강원,2,1.0,765069.0,251276.0
20140306,경기,1,7.0,6175104.0,2265237.0
20140306,경기,2,8.0,6091437.0,1340461.0
20140306,경남,1,4.0,1679110.0,673338.0
20140306,경남,2,3.0,1655978.0,470014.0
20140306,경북,1,1.0,1354872.0,602356.0
20140306,경북,2,5.0,1342297.0,458496.0
20140306,광주,1,1.0,729873.0,258437.0
20140306,광주,2,0.0,742617.0,170289.0
20140306,대구,1,0.0,1245256.0,497336.0
20140306,대구,2,2.0,1255618.0,334170.0
20140306,대전,1,1.0,768343.0,280958.0
20140306,대전,2,0.0,766611.0,175274.0
20140306,부산,1,2.0,1745079.0,758748.0
20140306,부산,2,1.0,1780433.0,542898.0
20140306,서울,1,3.0,5004714.0,1957132.0
20140306,서울,2,2.0,5137013.0,1326625.0
20140306,세종,1,1.0,129014.0,50792.0
20140306,세종,2,0.0,124700.0,35780.0
20140306,울산,1,2.0,596505.0,221671.0
20140306,울산,2,0.0,561740.0,119056.0
20140306,인천,1,1.0,1451704.0,552113.0
20140306,인천,2,0.0,1434876.0,329841.0
20140306,전남,1,1.0,952147.0,439787.0
20140306,전남,2,2.0,953713.0,352910.0
20140306,전북,1,2.0,931828.0,402060.0
20140306,전북,2,0.0,939311.0,307952.0
20140306,제주,1,1.0,299154.0,117072.0
20140306,제주,2,0.0,297787.0,81746.0
20140306,충남,1,0.0,1040224.0,429485.0
20140306,충남,2,0.0,1011716.0,311706.0
20140306,충북,1,2.0,792988.0,327814.0
20140306,충북,2,0.0,779926.0,228770.0
20140307,강원,1,2.0,775982.0,344761.0
20140307,강원,2,0.0,765069.0,251276.0
20140307,경기,1,7.0,6175104.0,2265237.0
20140307,경기,2,6.0,6091437.0,1340461.0
20140307,경남,1,0.0,1679110.0,673338.0
20140307,경남,2,1.0,1655978.0,470014.0
20140307,경북,1,0.0,1354872.0,602356.0
20140307,경북,2,5.0,1342297.0,458496.0
20140307,광주,1,1.0,729873.0,258437.0
20140307,광주,2,1.0,742617.0,170289.0
20140307,대구,1,1.0,1245256.0,497336.0
20140307,대구,2,1.0,1255618.0,334170.0
20140307,대전,1,1.0,768343.0,280958.0
20140307,대전,2,0.0,766611.0,175274.0
20140307,부산,1,3.0,1745079.0,758748.0
20140307,부산,2,1.0,1780433.0,542898.0
20140307,서울,1,3.0,5004714.0,1957132.0
20140307,서울,2,1.0,5137013.0,1326625.0
20140307,세종,1,0.0,129014.0,50792.0
20140307,세종,2,0.0,124700.0,35780.0
20140307,울산,1,1.0,596505.0,221671.0
20140307,울산,2,0.0,561740.0,119056.0
20140307,인천,1,0.0,1451704.0,552113.0
20140307,인천,2,1.0,1434876.0,329841.0
20140307,전남,1,0.0,952147.0,439787.0
20140307,전남,2,2.0,953713.0,352910.0
20140307,전북,1,2.0,931828.0,402060.0
20140307,전북,2,5.0,939311.0,307952.0
20140307,제주,1,0.0,299154.0,117072.0
20140307,제주,2,1.0,297787.0,81746.0
20140307,충남,1,1.0,1040224.0,429485.0
20140307,충남,2,2.0,1011716.0,311706.0
20140307,충북,1,3.0,792988.0,327814.0
20140307,충북,2,3.0,779926.0,228770.0
20140308,강원,1,2.0,775982.0,344761.0
20140308,강원,2,0.0,765069.0,251276.0
20140308,경기,1,1.0,6175104.0,2265237.0
20140308,경기,2,4.0,6091437.0,1340461.0
20140308,경남,1,3.0,1679110.0,673338.0
20140308,경남,2,3.0,1655978.0,470014.0
20140308,경북,1,0.0,1354872.0,602356.0
20140308,경북,2,0.0,1342297.0,458496.0
20140308,광주,1,0.0,729873.0,258437.0
20140308,광주,2,0.0,742617.0,170289.0
20140308,대구,1,0.0,1245256.0,497336.0
20140308,대구,2,1.0,1255618.0,334170.0
20140308,대전,1,0.0,768343.0,280958.0
20140308,대전,2,1.0,766611.0,175274.0
20140308,부산,1,3.0,1745079.0,758748.0
20140308,부산,2,1.0,1780433.0,542898.0
20140308,서울,1,4.0,5004714.0,1957132.0
20140308,서울,2,4.0,5137013.0,1326625.0
20140308,세종,1,0.0,129014.0,50792.0
20140308,세종,2,0.0,124700.0,35780.0
20140308,울산,1,0.0,596505.0,221671.0
20140308,울산,2,0.0,561740.0,119056.0
20140308,인천,1,1.0,1451704.0,552113.0
20140308,인천,2,2.0,1434876.0,329841.0
20140308,전남,1,0.0,952147.0,439787.0
20140308,전남,2,1.0,953713.0,352910.0
20140308,전북,1,1.0,931828.0,402060.0
20140308,전북,2,2.0,939311.0,307952.0
20140308,제주,1,0.0,299154.0,117072.0
20140308,제주,2,1.0,297787.0,81746.0
20140308,충남,1,2.0,1040224.0,429485.0
20140308,충남,2,1.0,1011716.0,311706.0
20140308,충북,1,1.0,792988.0,327814.0
20140308,충북,2,0.0,779926.0,228770.0
20140309,강원,1,2.0,775982.0,344761.0
20140309,강원,2,0.0,765069.0,251276.0
20140309,경기,1,5.0,6175104.0,2265237.0
20140309,경기,2,4.0,6091437.0,1340461.0
20140309,경남,1,0.0,1679110.0,673338.0
20140309,경남,2,2.0,1655978.0,470014.0
20140309,경북,1,2.0,1354872.0,602356.0
20140309,경북,2,3.0,1342297.0,458496.0
20140309,광주,1,1.0,729873.0,258437.0
20140309,광주,2,0.0,742617.0,170289.0
20140309,대구,1,0.0,1245256.0,497336.0
20140309,대구,2,1.0,1255618.0,334170.0
20140309,대전,1,0.0,768343.0,280958.0
20140309,대전,2,0.0,766611.0,175274.0
20140309,부산,1,2.0,1745079.0,758748.0
20140309,부산,2,0.0,1780433.0,542898.0
20140309,서울,1,3.0,5004714.0,1957132.0
20140309,서울,2,5.0,5137013.0,1326625.0
20140309,세종,1,0.0,129014.0,50792.0
20140309,세종,2,0.0,124700.0,35780.0
20140309,울산,1,1.0,596505.0,221671.0
20140309,울산,2,1.0,561740.0,119056.0
20140309,인천,1,0.0,1451704.0,552113.0
20140309,인천,2,0.0,1434876.0,329841.0
20140309,전남,1,2.0,952147.0,439787.0
20140309,전남,2,2.0,953713.0,352910.0
20140309,전북,1,0.0,931828.0,402060.0
20140309,전북,2,2.0,939311.0,307952.0
20140309,제주,1,1.0,299154.0,117072.0
20140309,제주,2,0.0,297787.0,81746.0
20140309,충남,1,1.0,1040224.0,429485.0
20140309,충남,2,1.0,1011716.0,311706.0
20140309,충북,1,1.0,792988.0,327814.0
20140309,충북,2,0.0,779926.0,228770.0
20140310,강원,1,1.0,775982.0,344761.0
20140310,강원,2,0.0,765069.0,251276.0
20140310,경기,1,8.0,6175104.0,2265237.0
20140310,경기,2,9.0,6091437.0,1340461.0
20140310,경남,1,2.0,1679110.0,673338.0
20140310,경남,2,1.0,1655978.0,470014.0
20140310,경북,1,0.0,1354872.0,602356.0
20140310,경북,2,0.0,1342297.0,458496.0
20140310,광주,1,0.0,729873.0,258437.0
20140310,광주,2,1.0,742617.0,170289.0
20140310,대구,1,4.0,1245256.0,497336.0
20140310,대구,2,1.0,1255618.0,334170.0
20140310,대전,1,2.0,768343.0,280958.0
20140310,대전,2,1.0,766611.0,175274.0
20140310,부산,1,5.0,1745079.0,758748.0
20140310,부산,2,3.0,1780433.0,542898.0
20140310,서울,1,3.0,5004714.0,1957132.0
20140310,서울,2,3.0,5137013.0,1326625.0
20140310,세종,1,0.0,129014.0,50792.0
20140310,세종,2,0.0,124700.0,35780.0
20140310,울산,1,1.0,596505.0,221671.0
20140310,울산,2,0.0,561740.0,119056.0
20140310,인천,1,2.0,1451704.0,552113.0
20140310,인천,2,1.0,1434876.0,329841.0
20140310,전남,1,3.0,952147.0,439787.0
20140310,전남,2,1.0,953713.0,352910.0
20140310,전북,1,0.0,931828.0,402060.0
20140310,전북,2,4.0,939311.0,307952.0
20140310,제주,1,0.0,299154.0,117072.0
20140310,제주,2,0.0,297787.0,81746.0
20140310,충남,1,3.0,1040224.0,429485.0
20140310,충남,2,1.0,1011716.0,311706.0
20140310,충북,1,2.0,792988.0,327814.0
20140310,충북,2,1.0,779926.0,228770.0
20140311,강원,1,0.0,775982.0,344761.0
20140311,강원,2,1.0,765069.0,251276.0
20140311,경기,1,5.0,6175104.0,2265237.0
20140311,경기,2,4.0,6091437.0,1340461.0
20140311,경남,1,2.0,1679110.0,673338.0
20140311,경남,2,5.0,1655978.0,470014.0
20140311,경북,1,1.0,1354872.0,602356.0
20140311,경북,2,1.0,1342297.0,458496.0
20140311,광주,1,1.0,729873.0,258437.0
20140311,광주,2,0.0,742617.0,170289.0
20140311,대구,1,1.0,1245256.0,497336.0
20140311,대구,2,0.0,1255618.0,334170.0
20140311,대전,1,1.0,768343.0,280958.0
20140311,대전,2,1.0,766611.0,175274.0
20140311,부산,1,3.0,1745079.0,758748.0
20140311,부산,2,3.0,1780433.0,542898.0
20140311,서울,1,4.0,5004714.0,1957132.0
20140311,서울,2,2.0,5137013.0,1326625.0
20140311,세종,1,0.0,129014.0,50792.0
20140311,세종,2,0.0,124700.0,35780.0
20140311,울산,1,1.0,596505.0,221671.0
20140311,울산,2,1.0,561740.0,119056.0
20140311,인천,1,0.0,1451704.0,552113.0
20140311,인천,2,0.0,1434876.0,329841.0
20140311,전남,1,0.0,952147.0,439787.0
20140311,전남,2,3.0,953713.0,352910.0
20140311,전북,1,2.0,931828.0,402060.0
20140311,전북,2,1.0,939311.0,307952.0
20140311,제주,1,0.0,299154.0,117072.0
20140311,제주,2,0.0,297787.0,81746.0
20140311,충남,1,0.0,1040224.0,429485.0
20140311,충남,2,0.0,1011716.0,311706.0
20140311,충북,1,1.0,792988.0,327814.0
20140311,충북,2,1.0,779926.0,228770.0
20140312,강원,1,2.0,775982.0,344761.0
20140312,강원,2,0.0,765069.0,251276.0
20140312,경기,1,4.0,6175104.0,2265237.0
20140312,경기,2,4.0,6091437.0,1340461.0
20140312,경남,1,2.0,1679110.0,673338.0
20140312,경남,2,1.0,1655978.0,470014.0
20140312,경북,1,4.0,1354872.0,602356.0
20140312,경북,2,4.0,1342297.0,458496.0
20140312,광주,1,1.0,729873.0,258437.0
20140312,광주,2,1.0,742617.0,170289.0
20140312,대구,1,0.0,1245256.0,497336.0
20140312,대구,2,1.0,1255618.0,334170.0
20140312,대전,1,0.0,768343.0,280958.0
20140312,대전,2,0.0,766611.0,175274.0
20140312,부산,1,3.0,1745079.0,758748.0
20140312,부산,2,1.0,1780433.0,542898.0
20140312,서울,1,6.0,5004714.0,1957132.0
20140312,서울,2,4.0,5137013.0,1326625.0
20140312,세종,1,0.0,129014.0,50792.0
20140312,세종,2,0.0,124700.0,35780.0
20140312,울산,1,1.0,596505.0,221671.0
20140312,울산,2,1.0,561740.0,119056.0
20140312,인천,1,0.0,1451704.0,552113.0
20140312,인천,2,2.0,1434876.0,329841.0
20140312,전남,1,4.0,952147.0,439787.0
20140312,전남,2,2.0,953713.0,352910.0
20140312,전북,1,1.0,931828.0,402060.0
20140312,전북,2,0.0,939311.0,307952.0
20140312,제주,1,1.0,299154.0,117072.0
20140312,제주,2,0.0,297787.0,81746.0
20140312,충남,1,2.0,1040224.0,429485.0
20140312,충남,2,0.0,1011716.0,311706.0
20140312,충북,1,1.0,792988.0,327814.0
20140312,충북,2,1.0,779926.0,228770.0
20140313,강원,1,1.0,775982.0,344761.0
20140313,강원,2,2.0,765069.0,251276.0
20140313,경기,1,4.0,6175104.0,2265237.0
20140313,경기,2,2.0,6091437.0,1340461.0
20140313,경남,1,0.0,1679110.0,673338.0
20140313,경남,2,1.0,1655978.0,470014.0
20140313,경북,1,3.0,1354872.0,602356.0
20140313,경북,2,3.0,1342297.0,458496.0
20140313,광주,1,0.0,729873.0,258437.0
20140313,광주,2,1.0,742617.0,170289.0
20140313,대구,1,2.0,1245256.0,497336.0
20140313,대구,2,0.0,1255618.0,334170.0
20140313,대전,1,1.0,768343.0,280958.0
20140313,대전,2,0.0,766611.0,175274.0
20140313,부산,1,4.0,1745079.0,758748.0
20140313,부산,2,0.0,1780433.0,542898.0
20140313,서울,1,5.0,5004714.0,1957132.0
20140313,서울,2,2.0,5137013.0,1326625.0
20140313,세종,1,0.0,129014.0,50792.0
20140313,세종,2,0.0,124700.0,35780.0
20140313,울산,1,0.0,596505.0,221671.0
20140313,울산,2,0.0,561740.0,119056.0
20140313,인천,1,2.0,1451704.0,552113.0
20140313,인천,2,0.0,1434876.0,329841.0
20140313,전남,1,2.0,952147.0,439787.0
20140313,전남,2,0.0,953713.0,352910.0
20140313,전북,1,1.0,931828.0,402060.0
20140313,전북,2,3.0,939311.0,307952.0
20140313,제주,1,0.0,299154.0,117072.0
20140313,제주,2,0.0,297787.0,81746.0
20140313,충남,1,1.0,1040224.0,429485.0
20140313,충남,2,1.0,1011716.0,311706.0
20140313,충북,1,1.0,792988.0,327814.0
20140313,충북,2,2.0,779926.0,228770.0
20140314,강원,1,0.0,775982.0,344761.0
20140314,강원,2,2.0,765069.0,251276.0
20140314,경기,1,5.0,6175104.0,2265237.0
20140314,경기,2,4.0,6091437.0,1340461.0
20140314,경남,1,1.0,1679110.0,673338.0
20140314,경남,2,4.0,1655978.0,470014.0
20140314,경북,1,0.0,1354872.0,602356.0
20140314,경북,2,1.0,1342297.0,458496.0
20140314,광주,1,0.0,729873.0,258437.0
20140314,광주,2,0.0,742617.0,170289.0
20140314,대구,1,1.0,1245256.0,497336.0
20140314,대구,2,0.0,1255618.0,334170.0
20140314,대전,1,0.0,768343.0,280958.0
20140314,대전,2,2.0,766611.0,175274.0
20140314,부산,1,3.0,1745079.0,758748.0
20140314,부산,2,1.0,1780433.0,542898.0
20140314,서울,1,3.0,5004714.0,1957132.0
20140314,서울,2,2.0,5137013.0,1326625.0
20140314,세종,1,0.0,129014.0,50792.0
20140314,세종,2,0.0,124700.0,35780.0
20140314,울산,1,0.0,596505.0,221671.0
20140314,울산,2,1.0,561740.0,119056.0
20140314,인천,1,3.0,1451704.0,552113.0
20140314,인천,2,0.0,1434876.0,329841.0
20140314,전남,1,2.0,952147.0,439787.0
20140314,전남,2,1.0,953713.0,352910.0
20140314,전북,1,1.0,931828.0,402060.0
20140314,전북,2,1.0,939311.0,307952.0
20140314,제주,1,0.0,299154.0,117072.0
20140314,제주,2,0.0,297787.0,81746.0
20140314,충남,1,4.0,1040224.0,429485.0
20140314,충남,2,1.0,1011716.0,311706.0
20140314,충북,1,0.0,792988.0,327814.0
20140314,충북,2,0.0,779926.0,228770.0
20140315,강원,1,0.0,775982.0,344761.0
20140315,강원,2,0.0,765069.0,251276.0
20140315,경기,1,4.0,6175104.0,2265237.0
20140315,경기,2,1.0,6091437.0,1340461.0
20140315,경남,1,1.0,1679110.0,673338.0
20140315,경남,2,4.0,1655978.0,470014.0
20140315,경북,1,0.0,1354872.0,602356.0
20140315,경북,2,3.0,1342297.0,458496.0
20140315,광주,1,1.0,729873.0,258437.0
20140315,광주,2,1.0,742617.0,170289.0
20140315,대구,1,2.0,1245256.0,497336.0
20140315,대구,2,1.0,1255618.0,334170.0
20140315,대전,1,0.0,768343.0,280958.0
20140315,대전,2,0.0,766611.0,175274.0
20140315,부산,1,1.0,1745079.0,758748.0
20140315,부산,2,3.0,1780433.0,542898.0
20140315,서울,1,1.0,5004714.0,1957132.0
20140315,서울,2,1.0,5137013.0,1326625.0
20140315,세종,1,0.0,129014.0,50792.0
20140315,세종,2,0.0,124700.0,35780.0
20140315,울산,1,0.0,596505.0,221671.0
20140315,울산,2,0.0,561740.0,119056.0
20140315,인천,1,2.0,1451704.0,552113.0
20140315,인천,2,0.0,1434876.0,329841.0
20140315,전남,1,0.0,952147.0,439787.0
20140315,전남,2,2.0,953713.0,352910.0
20140315,전북,1,0.0,931828.0,402060.0
20140315,전북,2,1.0,939311.0,307952.0
20140315,제주,1,0.0,299154.0,117072.0
20140315,제주,2,0.0,297787.0,81746.0
20140315,충남,1,3.0,1040224.0,429485.0
20140315,충남,2,2.0,1011716.0,311706.0
20140315,충북,1,1.0,792988.0,327814.0
20140315,충북,2,1.0,779926.0,228770.0
20140316,강원,1,1.0,775982.0,344761.0
20140316,강원,2,3.0,765069.0,251276.0
20140316,경기,1,3.0,6175104.0,2265237.0
20140316,경기,2,4.0,6091437.0,1340461.0
20140316,경남,1,1.0,1679110.0,673338.0
20140316,경남,2,0.0,1655978.0,470014.0
20140316,경북,1,1.0,1354872.0,602356.0
20140316,경북,2,3.0,1342297.0,458496.0
20140316,광주,1,1.0,729873.0,258437.0
20140316,광주,2,0.0,742617.0,170289.0
20140316,대구,1,0.0,1245256.0,497336.0
20140316,대구,2,1.0,1255618.0,334170.0
20140316,대전,1,0.0,768343.0,280958.0
20140316,대전,2,1.0,766611.0,175274.0
20140316,부산,1,0.0,1745079.0,758748.0
20140316,부산,2,1.0,1780433.0,542898.0
20140316,서울,1,3.0,5004714.0,1957132.0
20140316,서울,2,3.0,5137013.0,1326625.0
20140316,세종,1,0.0,129014.0,50792.0
20140316,세종,2,0.0,124700.0,35780.0
20140316,울산,1,0.0,596505.0,221671.0
20140316,울산,2,0.0,561740.0,119056.0
20140316,인천,1,0.0,1451704.0,552113.0
20140316,인천,2,0.0,1434876.0,329841.0
20140316,전남,1,1.0,952147.0,439787.0
20140316,전남,2,1.0,953713.0,352910.0
20140316,전북,1,0.0,931828.0,402060.0
20140316,전북,2,2.0,939311.0,307952.0
20140316,제주,1,0.0,299154.0,117072.0
20140316,제주,2,0.0,297787.0,81746.0
20140316,충남,1,0.0,1040224.0,429485.0
20140316,충남,2,0.0,1011716.0,311706.0
20140316,충북,1,1.0,792988.0,327814.0
20140316,충북,2,0.0,779926.0,228770.0
20140317,강원,1,0.0,775982.0,344761.0
20140317,강원,2,1.0,765069.0,251276.0
20140317,경기,1,4.0,6175104.0,2265237.0
20140317,경기,2,8.0,6091437.0,1340461.0
20140317,경남,1,2.0,1679110.0,673338.0
20140317,경남,2,2.0,1655978.0,470014.0
20140317,경북,1,2.0,1354872.0,602356.0
20140317,경북,2,2.0,1342297.0,458496.0
20140317,광주,1,1.0,729873.0,258437.0
20140317,광주,2,3.0,742617.0,170289.0
20140317,대구,1,1.0,1245256.0,497336.0
20140317,대구,2,2.0,1255618.0,334170.0
20140317,대전,1,1.0,768343.0,280958.0
20140317,대전,2,1.0,766611.0,175274.0
20140317,부산,1,2.0,1745079.0,758748.0
20140317,부산,2,1.0,1780433.0,542898.0
20140317,서울,1,6.0,5004714.0,1957132.0
